total_fat,vitamin_a,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,protein,carbohydrate,fiber,sugars,calories
4.6,6.0,3.22,0.409,0.0,4.0,0.19,21.36,0.0,0.0,0.0,127
3.5,7.0,3.02,0.448,0.0,3.0,0.2,21.22,0.0,0.0,0.0,117
4.9,2.0,0.64,0.644,0.2,19.0,0.17,21.2,0.0,0.0,0.0,134
0.1,198.0,0.0,0.016,3.1,0.0,0.0,0.41,14.3,1.2,11.46,55
11.0,0.0,0.0,0.0,1.5,0.0,0.0,26.75,0.0,0.0,0.0,217
2.0,15.0,0.0,0.473,0.1,0.0,0.19,4.92,13.49,4.4,2.59,88
6.1,2.0,1.75,0.582,0.0,2.0,0.26,22.01,0.0,0.0,0.0,147
4.6,4.0,1.47,0.59,0.0,2.0,0.22,22.37,0.0,0.0,0.0,130
5.1,4.0,0.0,0.172,11.8,0.0,0.1,2.51,27.5,2.3,0.29,166
18.0,8.0,0.93,0.448,0.0,47.0,0.12,25.07,0.0,0.0,0.0,267
8.4,0.0,2.69,0.344,0.0,5.0,0.46,34.72,0.0,0.0,0.0,224
6.4,0.0,2.33,0.321,0.0,4.0,0.43,34.6,0.0,0.0,0.0,205
27.0,1520.0,1.52,0.3,45.0,300.0,4.5,13.0,56.0,0.0,53.0,501
15.0,14.0,1.8,0.59,0.0,5.0,0.23,20.36,0.0,0.0,0.0,218
0.2,1.0,0.0,0.018,30.3,0.0,0.01,0.12,11.49,0.3,9.47,48
18.0,0.0,1.74,0.527,0.0,0.0,0.47,26.43,0.0,0.0,0.0,273
25.0,0.0,3.37,0.48,0.0,0.0,0.0,23.9,0.0,0.0,0.0,331
24.0,0.0,2.46,0.25,0.0,0.0,0.0,23.9,0.0,0.0,0.0,316
17.0,0.0,1.37,0.58,0.0,0.0,0.46,26.48,0.0,0.0,0.0,262
4.7,0.0,3.17,0.612,0.0,0.0,0.17,21.41,0.0,0.0,0.0,133
10.0,5.0,3.15,0.543,0.0,5.0,0.0,28.35,0.51,0.0,0.0,208
14.0,16.0,0.61,0.355,0.0,10.0,0.17,26.68,0.0,0.0,0.0,229
3.2,44.0,0.42,0.506,0.0,37.0,0.22,20.95,1.05,0.0,1.05,116
18.0,15.0,3.0,0.296,0.0,5.0,0.15,17.48,0.0,0.0,0.0,235
60.0,0.0,2.42,0.03,0.0,0.0,0.04,9.72,0.0,0.0,0.0,586
7.2,394.0,0.39,0.079,15.8,79.0,1.22,2.76,14.24,0.0,14.24,131
8.8,0.0,1.54,0.65,0.0,0.0,0.42,29.65,0.0,0.0,0.0,206
11.0,0.0,1.91,0.578,0.0,0.0,0.43,29.02,0.0,0.0,0.0,219
1.5,208.0,0.0,0.015,0.0,42.0,4.19,0.83,1.25,0.4,0.0,21
5.1,172.0,0.11,0.098,9.7,12.0,0.14,1.77,10.87,0.8,1.61,97
6.8,0.0,1.92,0.285,0.0,0.0,0.43,33.59,0.0,0.0,0.0,205
3.5,0.0,0.41,0.497,0.0,14.0,0.23,21.09,0.22,0.0,0.0,117
9.2,0.0,2.62,0.313,0.0,0.0,0.44,32.21,0.0,0.0,0.0,221
15.0,15.0,1.68,0.572,0.0,5.0,0.22,20.11,0.0,0.0,0.0,223
5.6,0.0,1.04,0.595,0.0,0.0,0.29,21.26,0.0,0.0,0.0,142
15.0,26.0,2.42,0.11,0.0,7.0,0.63,31.06,0.0,0.0,0.0,255
6.0,0.0,2.26,0.11,0.0,0.0,0.2,31.01,0.0,0.0,0.0,187
100.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,884
4.4,45.0,0.6,0.392,0.0,0.0,0.23,27.75,0.0,0.0,0.0,150
0.4,0.0,0.0,0.033,0.0,0.0,0.06,1.88,10.1,0.7,0.34,52
5.0,0.0,1.1,0.625,0.0,0.0,0.32,22.33,0.0,0.0,0.0,141
8.5,0.0,2.64,0.27,0.0,0.0,0.0,34.6,0.0,0.0,0.0,225
12.0,0.0,2.61,0.27,0.0,0.0,0.0,34.09,0.0,0.0,0.0,250
13.0,4.0,0.0,0.03,0.0,0.0,0.09,9.0,71.4,4.8,34.98,440
3.0,36.0,0.19,0.761,0.0,2.0,0.19,20.32,0.0,0.0,0.0,108
6.5,381.0,0.42,0.095,11.0,76.0,1.91,2.79,14.2,0.0,9.7,127
10.0,123.0,0.49,0.043,0.0,7.0,0.42,6.4,26.11,0.8,8.52,221
20.0,0.0,2.45,0.27,0.0,13.0,0.19,26.79,0.0,0.0,0.0,291
2.0,75.0,0.39,0.046,1.1,0.0,0.0,3.95,5.49,0.0,0.0,56
6.3,0.0,3.07,0.278,0.0,0.0,0.17,26.82,0.0,0.0,0.0,172
22.0,0.0,2.41,0.39,0.0,0.0,0.0,25.26,0.0,0.0,0.0,308
27.0,0.0,2.53,0.33,0.0,17.0,0.55,24.04,0.0,0.0,0.0,343
0.1,0.0,0.0,0.0,7.8,0.0,0.0,2.04,17.98,2.0,0.23,81
5.5,44.0,0.37,0.26,0.0,27.0,0.22,13.88,4.61,0.0,4.61,123
9.4,38.0,0.58,0.364,0.0,0.0,0.27,22.47,0.6,0.0,0.45,177
17.0,38.0,0.42,0.346,0.0,0.0,0.31,18.17,1.42,0.0,0.99,234
10.0,4.0,2.65,0.189,0.0,5.0,0.22,25.08,0.0,0.0,0.0,192
12.0,0.0,2.85,0.257,0.0,7.0,0.15,24.61,0.0,0.0,0.0,216
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1
5.8,8.0,1.75,0.449,0.0,3.0,0.1,22.46,0.0,0.0,0.0,142
1.1,2625.0,0.0,0.0,4.2,0.0,0.0,5.2,11.3,0.0,0.0,76
21.0,0.0,2.5,0.14,0.0,0.0,0.0,17.21,0.0,0.0,0.0,261
5.1,7.0,3.72,0.622,0.0,2.0,0.18,22.16,0.0,0.0,0.0,135
6.2,6.0,3.4,0.61,0.0,3.0,0.24,21.78,0.0,0.0,0.0,143
2.0,5.0,0.43,0.051,1.1,40.0,0.04,3.95,5.49,0.0,5.26,56
2.5,22.0,0.0,0.116,0.1,0.0,0.29,7.04,22.87,6.3,4.0,138
1.8,6.0,2.7,0.91,0.0,0.0,0.67,8.8,82.1,10.6,17.8,342
5.2,0.0,1.13,0.642,0.0,0.0,0.3,22.93,0.0,0.0,0.0,138
6.7,0.0,1.64,0.548,0.0,4.0,0.39,29.51,0.0,0.0,0.0,187
9.5,0.0,1.15,0.556,0.0,0.0,0.33,20.64,0.0,0.0,0.0,174
7.7,0.0,0.98,0.57,0.0,0.0,0.31,20.64,0.0,0.0,0.0,157
100.0,0.0,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,884
19.0,0.0,0.0,0.213,6.2,0.0,0.0,3.55,39.68,3.2,0.0,333
20.0,44.0,1.98,0.098,0.0,3.0,0.37,16.9,0.2,0.0,0.0,252
8.2,379.0,2.05,0.178,0.0,0.0,0.0,12.14,28.84,4.1,7.24,238
8.2,0.0,0.0,0.243,9.5,0.0,0.0,3.44,34.03,3.2,0.0,218
8.5,6.0,1.96,0.479,0.0,4.0,0.18,21.44,0.0,0.0,0.0,162
18.0,0.0,0.93,0.54,0.0,0.0,0.4,19.56,0.0,0.0,0.0,246
20.0,0.0,1.06,0.514,0.0,0.0,0.43,19.09,0.0,0.0,0.0,263
3.3,39.0,0.44,0.365,0.0,25.0,0.17,19.25,1.22,0.0,1.22,109
8.8,0.0,3.15,0.284,0.0,6.0,0.16,27.3,0.0,0.0,0.0,196
18.0,0.0,2.88,0.12,0.0,0.0,0.0,24.91,0.0,0.0,0.0,269
19.0,0.0,2.56,0.13,0.0,0.0,0.0,22.93,0.0,0.0,0.0,267
2.6,698.0,2.03,0.11,5.6,188.0,0.04,25.0,51.4,9.4,32.94,329
22.0,0.0,2.48,0.14,0.0,0.0,0.22,16.94,0.0,0.0,0.0,272
22.0,0.0,2.13,0.12,0.0,0.0,0.0,17.18,0.0,0.0,0.0,273
16.0,14.0,2.7,0.362,0.0,5.0,0.15,18.86,0.0,0.0,0.0,223
5.1,44.0,0.44,0.335,0.0,34.0,0.12,15.09,4.69,0.0,4.69,123
6.2,0.0,3.4,0.61,0.0,3.0,0.24,21.78,0.0,0.0,0.0,143
5.1,7.0,3.72,0.622,0.0,2.0,0.22,22.16,0.0,0.0,0.0,135
3.0,0.0,1.6,0.667,0.0,0.0,0.28,22.6,0.0,0.0,0.0,124
4.3,0.0,1.57,0.656,0.0,0.0,0.29,22.19,0.0,0.0,0.0,128
7.9,0.0,1.59,0.653,0.0,0.0,0.33,22.06,0.0,0.0,0.0,166
8.3,0.0,3.9,0.582,0.0,5.0,0.17,33.93,2.03,0.0,0.0,228
0.2,0.0,0.0,0.031,0.0,0.0,0.04,1.44,11.74,0.7,0.07,56
5.0,6.0,2.33,0.552,0.0,2.0,0.17,22.03,0.05,0.0,0.0,133
7.2,5.0,2.6,0.548,0.0,3.0,0.18,21.55,0.0,0.0,0.0,151
15.0,0.0,0.0,0.07,0.0,0.0,0.0,2.5,76.94,3.0,3.9,456
28.0,1567.0,1.56,0.31,62.0,310.0,4.7,10.9,56.3,0.0,54.77,521
6.9,382.0,0.32,0.076,11.5,76.0,1.28,2.64,13.76,0.0,13.76,127
3.8,0.0,2.71,0.288,0.0,0.0,0.0,20.83,0.0,0.0,0.0,123
6.8,0.0,2.57,0.328,0.0,0.0,0.5,33.13,0.0,0.0,0.0,203
0.0,0.0,0.0,0.015,1342.3,0.0,0.0,0.0,94.45,0.0,0.0,378
5.0,0.0,1.4,0.648,0.0,3.0,0.37,29.34,0.0,0.0,0.0,170
3.7,0.0,0.48,0.607,0.0,9.0,0.07,21.5,0.31,0.0,0.0,121
5.2,0.0,2.24,0.308,0.0,0.0,0.41,33.18,0.0,0.0,0.0,189
5.8,0.0,2.25,0.309,0.0,0.0,0.4,33.37,0.0,0.0,0.0,195
3.2,64.0,0.08,0.259,1.2,1.0,0.42,10.84,21.35,1.2,2.99,157
10.0,0.0,3.57,0.387,0.0,0.0,0.17,26.13,0.0,0.0,0.0,203
5.1,43.0,0.47,0.43,0.0,35.0,0.24,18.62,1.72,0.0,1.72,125
2.5,7.0,1.63,0.626,0.0,1.0,0.21,23.59,0.0,0.0,0.0,116
3.3,7.0,1.66,0.641,0.0,1.0,0.24,23.59,0.0,0.0,0.0,124
2.5,7.0,1.63,0.626,0.0,1.0,0.21,23.59,0.0,0.0,0.0,116
2.6,482.0,0.14,0.108,2.8,3.0,0.98,4.52,17.31,1.4,4.09,111
8.3,0.0,3.57,0.42,0.0,0.0,0.0,20.13,0.0,0.0,0.0,161
13.0,0.0,3.03,0.38,0.0,8.0,0.16,27.54,0.0,0.0,0.0,235
11.0,0.0,3.03,0.38,0.0,0.0,0.0,27.58,0.0,0.0,0.0,218
0.0,17.0,0.0,0.032,25.4,0.0,0.05,0.13,13.16,0.1,12.11,54
3.0,44.0,0.42,0.462,0.0,30.0,0.27,20.57,0.84,0.0,0.81,113
26.0,0.0,2.82,0.31,0.0,0.0,0.0,16.53,0.0,0.0,0.0,306
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.29,0.0,0.0,2
11.0,38.0,0.47,0.316,0.0,0.0,0.23,19.46,1.15,0.0,1.03,186
23.0,0.0,2.47,0.13,0.0,2.0,0.13,25.17,0.0,0.0,0.0,316
24.0,0.0,2.21,0.11,0.0,2.0,0.11,22.55,0.0,0.0,0.0,309
10.0,0.0,3.71,0.467,0.0,0.0,0.16,25.67,0.0,0.0,0.0,200
13.0,0.0,3.38,0.32,0.0,0.0,0.18,25.77,0.0,0.0,0.0,227
5.1,6.0,1.81,0.622,0.0,4.0,0.14,21.47,0.0,0.0,0.0,132
3.6,38.0,0.46,0.449,0.0,0.0,0.13,20.9,1.35,0.0,1.1,122
5.3,0.0,2.68,0.28,0.0,0.0,0.0,35.62,0.0,0.0,0.0,200
7.1,0.0,2.68,0.28,0.0,0.0,0.0,35.62,0.0,0.0,0.0,216
21.0,0.0,2.48,0.13,0.0,0.0,0.0,26.06,0.0,0.0,0.0,297
21.0,0.0,2.2,0.13,0.0,0.0,0.0,23.27,0.0,0.0,0.0,290
7.8,0.0,1.39,0.642,0.0,0.0,0.4,29.07,0.0,0.0,0.0,194
7.6,0.0,1.27,0.633,0.0,0.0,0.32,21.3,0.0,0.0,0.0,159
13.0,17.0,0.79,0.525,0.0,25.0,0.2,27.63,0.0,0.0,0.0,238
6.7,8.0,0.69,0.54,0.0,26.0,0.23,26.14,0.89,0.0,0.0,169
9.1,0.0,1.81,0.604,0.0,0.0,0.41,29.01,0.0,0.0,0.0,206
8.2,41.0,0.32,0.299,0.0,0.0,0.2,27.48,0.02,0.0,0.02,184
9.9,12.0,1.68,0.586,0.0,4.0,0.16,20.15,0.0,0.0,0.0,169
15.0,0.0,1.38,0.585,0.0,0.0,0.45,26.72,0.0,0.0,0.0,250
22.0,0.0,2.75,0.39,0.0,0.0,0.0,19.0,0.0,0.0,0.0,281
13.0,0.0,0.9,0.47,0.0,45.0,0.11,26.57,0.0,0.0,0.0,233
11.0,0.0,1.23,0.615,0.0,0.0,0.35,20.68,0.0,0.0,0.0,187
12.0,0.0,1.76,0.611,0.0,0.0,0.36,20.71,0.0,0.0,0.0,198
8.9,0.0,1.84,0.64,0.0,0.0,0.33,21.68,0.0,0.0,0.0,173
10.0,7.0,3.43,0.311,0.0,4.0,0.17,19.68,0.05,0.0,0.0,169
18.0,7.0,0.59,0.357,0.0,34.0,0.2,25.82,0.0,0.0,0.0,273
29.0,0.0,2.97,0.35,0.0,0.0,0.0,16.74,0.0,0.0,0.0,335
27.0,0.0,2.22,0.09,0.0,0.0,0.0,15.87,0.0,0.0,0.0,311
0.5,1283.0,0.0,0.0,0.0,0.0,0.0,2.7,6.3,0.0,0.0,40
5.0,37.0,0.69,0.381,0.0,0.0,0.29,24.95,0.34,0.0,0.34,145
7.4,0.0,1.93,0.647,0.0,3.0,0.13,22.13,0.0,0.0,0.0,161
5.4,12.0,1.98,0.751,0.0,2.0,0.13,22.61,0.0,0.0,0.0,145
4.7,5.0,0.63,0.383,0.0,29.0,0.2,30.02,0.0,0.0,0.0,162
6.9,382.0,0.32,0.076,11.5,76.0,1.28,2.64,13.76,0.0,13.76,127
8.2,0.0,1.63,0.579,0.0,0.0,0.38,27.66,0.0,0.0,0.0,192
0.0,2.0,0.0,0.002,32.2,0.0,0.05,0.02,4.6,0.0,4.59,19
0.1,235.0,0.0,0.1,31.3,0.0,0.63,0.36,12.18,0.2,9.98,50
8.7,39.0,0.56,0.437,0.0,0.0,0.27,20.8,1.54,0.0,1.54,166
8.5,13.0,1.88,0.597,0.0,4.0,0.11,20.57,0.0,0.0,0.0,158
2.7,3.0,0.0,0.02,0.0,0.0,0.67,1.4,20.0,0.0,5.35,107
6.6,0.0,2.51,0.302,0.0,0.0,0.0,21.17,0.0,0.0,0.0,149
0.5,15.0,0.0,0.1,0.4,0.0,0.28,7.73,20.76,6.5,3.3,116
68.0,0.0,1.73,0.03,0.0,0.0,0.22,6.92,0.0,0.0,0.0,640
12.0,0.0,2.54,0.16,0.0,0.0,0.0,18.99,0.0,0.0,0.0,185
16.0,256.0,0.93,0.186,1.1,3.0,0.57,13.69,17.73,1.1,4.5,268
13.0,15.0,0.87,0.485,0.0,25.0,0.21,27.01,0.0,0.0,0.0,231
6.4,0.0,3.79,0.37,0.0,0.0,0.0,33.68,0.0,0.0,0.0,201
6.6,0.0,1.89,0.63,0.0,0.0,0.4,30.29,0.0,0.0,0.0,188
5.0,0.0,1.47,0.681,0.0,0.0,0.39,30.8,0.0,0.0,0.0,177
6.8,34.0,0.49,0.19,0.0,0.0,0.3,28.74,0.0,0.0,0.0,176
0.4,0.0,0.0,0.035,0.0,0.0,0.02,1.23,13.86,0.7,0.09,65
0.1,417.0,0.0,0.076,33.6,42.0,1.13,0.68,11.54,0.3,8.31,49
28.0,19.0,1.55,0.368,0.0,9.0,0.0,16.15,0.78,0.0,0.0,324
4.6,3.0,1.39,0.205,0.0,1.0,0.34,28.96,0.0,0.0,0.0,157
15.0,9.0,0.56,0.363,0.4,43.0,0.0,26.99,0.0,0.0,0.0,252
30.0,0.0,2.23,0.11,0.0,0.0,0.1,21.12,0.0,0.0,0.0,359
30.0,0.0,2.54,0.11,0.0,2.0,0.12,22.13,0.0,0.0,0.0,361
27.0,0.0,2.56,0.11,0.0,0.0,0.0,23.06,0.0,0.0,0.0,340
28.0,0.0,2.22,0.12,0.0,0.0,0.0,21.82,0.0,0.0,0.0,341
13.0,0.0,2.51,0.15,0.0,0.0,0.21,18.58,0.0,0.0,0.0,201
34.0,223.0,0.0,0.282,0.1,0.0,2.62,7.5,55.16,10.0,0.55,557
1.4,0.0,0.0,0.07,0.0,0.0,0.12,11.14,57.39,1.8,9.14,287
21.0,0.0,2.59,0.14,0.0,0.0,0.22,16.63,0.0,0.0,0.0,259
4.3,37.0,0.61,0.384,0.0,0.0,0.27,24.14,0.48,0.0,0.48,137
5.5,44.0,0.37,0.26,0.0,27.0,0.22,13.88,4.61,0.0,4.61,123
2.9,194.0,0.19,0.04,7.9,40.0,0.6,2.14,8.09,0.0,7.77,67
16.0,111.0,1.92,0.15,0.5,4.0,0.06,15.5,12.62,1.3,3.61,253
16.0,70.0,0.47,0.169,0.0,0.0,0.27,22.93,0.02,0.0,0.02,233
10.0,0.0,2.6,0.29,0.0,7.0,0.14,29.75,0.0,0.0,0.0,218
11.0,7.0,2.96,0.394,0.0,4.0,0.0,19.7,1.51,0.0,0.0,180
7.0,0.0,1.48,0.607,0.0,0.0,0.3,20.48,0.0,0.0,0.0,151
5.9,0.0,2.28,0.314,0.0,0.0,0.43,33.9,0.0,0.0,0.0,198
8.1,0.0,2.53,0.323,0.0,0.0,0.43,32.62,0.0,0.0,0.0,212
5.5,44.0,0.4,0.39,0.0,29.0,0.21,17.77,1.54,0.0,1.54,126
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,1
13.0,0.0,1.76,0.445,0.0,0.0,0.0,19.32,0.0,0.0,0.0,203
17.0,15.0,3.09,0.306,0.0,4.0,0.14,17.87,0.0,0.0,0.0,227
0.2,201.0,0.0,0.099,6.8,0.0,0.15,1.28,5.54,1.4,2.33,25
16.0,18.0,0.78,0.51,0.0,26.0,0.23,26.81,0.0,0.0,0.0,256
25.0,0.0,2.75,0.29,0.0,0.0,0.0,16.52,0.0,0.0,0.0,295
29.0,0.0,2.67,0.29,0.0,0.0,0.0,16.03,0.0,0.0,0.0,333
19.0,14.0,2.9,0.296,0.0,5.0,0.16,17.22,0.0,0.0,0.0,240
19.0,0.0,2.62,0.14,0.0,0.0,0.0,17.01,0.0,0.0,0.0,244
5.1,0.0,2.76,0.17,0.0,0.0,0.24,20.55,0.0,0.0,0.0,134
6.9,16.0,2.38,0.113,0.0,2.0,0.21,20.2,0.0,0.0,0.0,143
18.0,0.0,1.65,0.456,0.0,0.0,0.4,19.23,0.0,0.0,0.0,244
15.0,163.0,0.91,0.12,1.2,0.0,0.87,13.04,23.3,0.0,0.0,285
4.2,0.0,0.95,0.635,0.0,0.0,0.29,22.53,0.0,0.0,0.0,134
3.9,0.0,0.98,0.651,0.0,0.0,0.29,23.07,0.0,0.0,0.0,133
14.0,14.0,0.66,0.519,0.0,33.0,0.19,28.21,0.0,0.0,0.0,242
11.0,6.0,0.59,0.669,0.0,30.0,0.11,25.61,0.0,0.0,0.0,209
7.1,0.0,1.15,0.581,0.0,0.0,0.31,21.17,0.0,0.0,0.0,154
0.5,0.0,0.0,0.046,0.0,0.0,0.03,1.71,14.76,0.8,0.12,71
4.1,0.0,1.62,0.677,0.0,0.0,0.27,22.91,0.0,0.0,0.0,135
19.0,92.0,0.68,0.139,0.0,0.0,0.28,23.23,0.03,0.0,0.03,260
3.2,0.0,0.47,0.61,0.0,9.0,0.07,21.61,0.31,0.0,0.0,116
29.0,1578.0,1.32,0.316,47.3,316.0,5.29,10.89,54.73,0.0,54.73,522
7.0,380.0,0.58,0.077,11.5,77.0,1.2,3.13,13.21,0.0,13.1,128
7.5,324.0,1.42,0.155,0.0,0.0,0.0,12.08,29.27,3.8,6.76,233
8.8,217.0,2.0,0.099,0.4,0.0,0.0,13.89,27.1,2.7,4.77,243
8.3,0.0,0.16,0.061,0.0,0.0,0.0,4.89,23.93,1.2,4.27,190
8.2,0.0,0.0,0.14,0.0,0.0,0.52,5.65,40.24,2.9,2.98,257
6.7,0.0,2.97,0.269,0.0,6.0,0.17,25.95,0.0,0.0,0.0,171
14.0,15.0,1.7,0.576,0.0,4.0,0.2,20.28,0.0,0.0,0.0,215
38.0,4322.0,0.06,0.0,0.1,0.0,13.45,0.51,0.66,0.0,0.0,339
16.0,7.0,0.44,0.31,0.3,0.0,0.0,26.29,0.0,0.0,0.0,255
16.0,7.0,0.67,0.371,0.3,0.0,0.0,27.63,0.0,0.0,0.0,260
6.4,0.0,1.24,0.625,0.0,0.0,0.41,22.78,0.0,0.0,0.0,155
15.0,16.0,0.87,0.485,0.0,29.0,0.21,26.99,0.0,0.0,0.0,248
1.6,5.0,3.0,0.91,0.0,0.0,0.0,9.1,82.1,10.8,17.2,343
7.6,7.0,3.07,0.392,0.0,4.0,0.17,21.29,0.0,0.0,0.0,153
100.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,884
4.1,43.0,0.47,0.435,0.0,34.0,0.24,18.82,1.75,0.0,1.75,119
0.4,0.0,0.0,0.02,0.0,0.0,0.04,1.95,10.67,1.5,2.98,55
16.0,14.0,0.72,0.547,0.0,46.0,0.24,26.28,0.0,0.0,0.0,247
18.0,14.0,0.86,0.481,0.0,35.0,0.23,26.4,0.0,0.0,0.0,270
6.4,0.0,0.0,0.0,0.0,0.0,0.0,7.99,55.1,3.6,9.53,310
7.1,377.0,0.38,0.077,15.3,77.0,1.7,3.19,13.58,0.0,13.58,131
3.5,194.0,0.19,0.04,7.9,40.0,0.87,1.64,6.11,0.0,6.11,64
5.8,0.0,3.22,0.291,0.0,5.0,0.17,28.09,0.0,0.0,0.0,172
19.0,87.0,0.45,0.166,0.0,0.0,0.3,24.34,0.04,0.0,0.04,266
5.2,0.0,3.17,0.41,0.0,0.0,0.0,29.25,0.0,0.0,0.0,172
7.3,0.0,3.17,0.4,0.0,5.0,0.14,29.21,0.0,0.0,0.0,191
16.0,14.0,1.66,0.568,0.0,5.0,0.27,20.0,0.0,0.0,0.0,228
13.0,38.0,0.55,0.32,0.0,0.0,0.29,18.62,1.35,0.0,0.79,200
1.7,301.0,1.66,0.242,0.0,4.0,2.2,22.78,1.52,0.0,0.0,119
7.9,13.0,0.82,0.558,0.0,23.0,0.22,29.36,0.0,0.0,0.0,196
0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,6.67,0.0,5.0,27
33.0,0.0,2.63,0.28,0.0,0.0,0.0,15.77,0.0,0.0,0.0,367
4.2,0.0,0.9,0.602,0.0,0.0,0.28,21.34,0.0,0.0,0.0,129
4.5,37.0,0.46,0.4,0.0,0.0,0.29,21.69,1.26,0.0,1.26,132
9.8,0.0,2.16,0.16,0.0,0.0,0.16,26.59,0.0,0.0,0.0,202
9.7,0.0,2.52,0.16,0.0,2.0,0.16,29.99,0.0,0.0,0.0,216
21.0,0.0,2.24,0.36,0.0,0.0,0.0,17.65,0.0,0.0,0.0,265
100.0,0.0,0.0,0.0,0.0,0.0,3.81,0.0,0.0,0.0,0.0,884
100.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,884
100.0,0.0,0.0,0.0,0.0,0.0,3.81,0.0,0.0,0.0,0.0,884
4.1,7.0,1.95,0.63,0.0,3.0,0.11,21.74,0.0,0.0,0.0,124
0.6,1224.0,0.0,0.0,0.0,0.0,0.0,2.86,5.71,1.2,1.63,41
4.3,38.0,0.58,0.461,0.0,0.0,0.26,22.04,1.48,0.0,1.48,131
5.8,0.0,2.7,0.28,0.0,0.0,0.0,36.12,0.0,0.0,0.0,207
4.0,0.0,2.7,0.28,0.0,0.0,0.0,36.12,0.0,0.0,0.0,190
25.0,1490.0,1.49,0.3,60.0,250.0,6.6,14.2,55.0,0.0,55.0,502
3.5,193.0,0.19,0.04,7.9,40.0,0.87,1.38,7.1,0.0,7.1,64
1.0,204.0,0.38,0.045,1.0,40.0,0.0,3.48,4.97,0.0,0.0,43
7.7,10.0,0.8,0.562,0.0,20.0,0.22,29.56,0.0,0.0,0.0,195
3.5,199.0,0.16,0.039,5.9,39.0,0.89,1.4,7.19,0.0,7.19,66
41.0,32.0,0.94,0.084,0.0,10.0,0.43,20.14,0.0,0.0,0.0,453
56.0,67.0,0.0,0.149,0.0,0.0,0.0,17.95,17.89,9.3,0.0,607
5.8,0.0,0.0,0.18,8.4,0.0,0.0,2.42,23.98,3.0,0.0,153
17.0,14.0,2.74,0.326,0.0,5.0,0.15,18.86,0.0,0.0,0.0,227
3.4,44.0,0.41,0.473,0.0,25.0,0.26,19.38,1.02,0.0,1.02,112
5.3,17.0,2.06,0.175,0.0,1.0,0.33,23.69,0.0,0.0,0.0,142
21.0,0.0,2.44,0.13,0.0,0.0,0.21,16.79,0.0,0.0,0.0,260
0.9,206.0,0.23,0.0,0.0,41.0,0.0,2.62,3.85,0.6,0.41,34
5.8,6.0,1.73,0.617,0.0,4.0,0.17,21.28,0.0,0.0,0.0,137
13.0,8.0,0.58,0.637,0.0,35.0,0.11,24.42,0.0,0.0,0.0,222
16.0,16.0,0.64,0.491,0.0,37.0,0.19,26.66,0.0,0.0,0.0,261
19.0,0.0,2.47,0.13,0.0,0.0,0.0,17.19,0.0,0.0,0.0,244
8.8,4.0,0.58,0.692,0.0,20.0,0.11,26.45,0.0,0.0,0.0,192
16.0,15.0,2.64,0.405,0.0,4.0,0.14,18.86,0.0,0.0,0.0,216
2.0,0.0,0.05,0.067,1.7,0.0,0.36,10.32,52.65,2.8,3.47,270
100.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,880
28.0,1543.0,2.31,0.309,46.3,309.0,5.1,12.6,53.57,0.0,52.97,517
1.6,163.0,0.0,0.0,0.0,0.0,0.0,2.86,7.35,0.4,2.04,57
1.2,2041.0,0.0,0.0,0.5,0.0,0.0,4.08,8.57,2.0,1.22,61
4.7,38.0,0.49,0.335,0.0,0.0,0.21,21.28,1.15,0.0,1.15,131
3.7,0.0,1.3,0.652,0.0,0.0,0.29,22.18,0.0,0.0,0.0,128
0.4,0.0,0.0,0.033,0.0,0.0,0.03,1.65,11.16,0.4,0.07,56
13.0,0.0,2.28,0.1,0.0,0.0,0.0,28.37,0.0,0.0,0.0,243
80.0,0.0,0.0,0.0,0.0,0.0,26.63,0.41,1.39,0.0,0.0,730
7.7,0.0,1.32,0.659,0.0,0.0,0.3,22.18,0.0,0.0,0.0,164
8.2,0.0,1.86,0.648,0.0,0.0,0.33,21.94,0.0,0.0,0.0,168
0.5,15.0,0.0,0.1,0.4,0.0,0.28,7.73,20.76,6.5,3.3,116
12.0,6.0,0.61,0.388,0.3,22.0,0.22,27.68,0.0,0.0,0.0,224
29.0,8.0,0.76,0.419,0.3,72.0,0.0,21.75,0.0,0.0,0.0,359
18.0,17.0,0.71,0.534,0.0,47.0,0.23,25.58,0.0,0.0,0.0,260
3.5,194.0,0.19,0.04,7.9,40.0,0.87,1.38,7.18,0.0,7.18,64
3.4,0.0,1.91,0.672,0.0,2.0,0.29,22.88,0.0,0.0,0.0,128
5.0,0.0,1.85,0.653,0.0,0.0,0.3,22.22,0.0,0.0,0.0,140
14.0,37.0,1.1,0.182,0.0,7.0,0.77,31.94,0.0,0.0,0.0,250
